"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.url1","Input.alg1","Input.url2","Input.alg2","Input.url3","Input.alg3","Input.url4","Input.alg4","Answer.closest","Answer.grab","Answer.iva","Answer.mvdr","Approve","Reject"
"3XU80RHWHZRZF9885FF5S6H9L7P44B","3FKWIKNZF77YGQW3QBU6PK62D8VE7F","Speech Signal Cleaness & Quality Evaluation","Please rate the cleaness & quality of the speech signal processed by different algorithms","Speech quality, noise level","$0.10","Wed Mar 15 12:34:52 PDT 2017","10","BatchId:2726123;OriginalHitTemplateId:925990324;","3600","259200","Wed Mar 22 12:34:52 PDT 2017","","","3FPRZHYEPZIGEA6DGZGBGBL0ZHB3VV","A2R0YYUAWNT7UD","Submitted","Wed Mar 15 12:59:02 PDT 2017","Wed Mar 15 12:59:16 PDT 2017","Sat Mar 18 12:59:16 PDT 2017","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/grab_n1_s5.wav","grab","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/iva_n1_s5.wav","iva","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/closest_n1_s5.wav","closest","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/mvdr_n1_s5.wav","mvdr","3","3","2","2"
"3XU80RHWHZRZF9885FF5S6H9L7P44B","3FKWIKNZF77YGQW3QBU6PK62D8VE7F","Speech Signal Cleaness & Quality Evaluation","Please rate the cleaness & quality of the speech signal processed by different algorithms","Speech quality, noise level","$0.10","Wed Mar 15 12:34:52 PDT 2017","10","BatchId:2726123;OriginalHitTemplateId:925990324;","3600","259200","Wed Mar 22 12:34:52 PDT 2017","","","3HVVDCPGTF32HLZC0P9M5NTSBXTYTJ","A224TK7J4KA1LV","Submitted","Wed Mar 15 13:41:53 PDT 2017","Wed Mar 15 13:42:19 PDT 2017","Sat Mar 18 13:42:19 PDT 2017","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/grab_n1_s5.wav","grab","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/iva_n1_s5.wav","iva","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/closest_n1_s5.wav","closest","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/mvdr_n1_s5.wav","mvdr","3","3","2","1"
"3XU80RHWHZRZF9885FF5S6H9L7P44B","3FKWIKNZF77YGQW3QBU6PK62D8VE7F","Speech Signal Cleaness & Quality Evaluation","Please rate the cleaness & quality of the speech signal processed by different algorithms","Speech quality, noise level","$0.10","Wed Mar 15 12:34:52 PDT 2017","10","BatchId:2726123;OriginalHitTemplateId:925990324;","3600","259200","Wed Mar 22 12:34:52 PDT 2017","","","3IX2EGZR7CUZ6HRLA03OVLDMA8WJR6","A2UO3QJZNC2VOE","Submitted","Wed Mar 15 15:07:47 PDT 2017","Wed Mar 15 15:08:56 PDT 2017","Sat Mar 18 15:08:56 PDT 2017","","","","69","0% (0/0)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/grab_n1_s5.wav","grab","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/iva_n1_s5.wav","iva","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/closest_n1_s5.wav","closest","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/mvdr_n1_s5.wav","mvdr","3","2","3","2"
"3NFWQRSHVEPPP5YHKXDPSZB3027GFY","3FKWIKNZF77YGQW3QBU6PK62D8VE7F","Speech Signal Cleaness & Quality Evaluation","Please rate the cleaness & quality of the speech signal processed by different algorithms","Speech quality, noise level","$0.10","Wed Mar 15 12:34:52 PDT 2017","10","BatchId:2726123;OriginalHitTemplateId:925990324;","3600","259200","Wed Mar 22 12:34:52 PDT 2017","","","3HFNH7HEMIPP3EMKPFTLTIB1MU2QGX","ASHXZ2ZVZ6HF0","Submitted","Wed Mar 15 13:18:21 PDT 2017","Wed Mar 15 13:19:43 PDT 2017","Sat Mar 18 13:19:43 PDT 2017","","","","82","0% (0/0)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/mvdr_n1_s6.wav","mvdr","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/grab_n1_s6.wav","grab","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/closest_n1_s6.wav","closest","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/iva_n1_s6.wav","iva","4","3","2","1"
"3NFWQRSHVEPPP5YHKXDPSZB3027GFY","3FKWIKNZF77YGQW3QBU6PK62D8VE7F","Speech Signal Cleaness & Quality Evaluation","Please rate the cleaness & quality of the speech signal processed by different algorithms","Speech quality, noise level","$0.10","Wed Mar 15 12:34:52 PDT 2017","10","BatchId:2726123;OriginalHitTemplateId:925990324;","3600","259200","Wed Mar 22 12:34:52 PDT 2017","","","3OLF68YTNACR2YJ8PZQHLXWKHXPAFK","AETIZKQNUSBLB","Submitted","Wed Mar 15 14:51:17 PDT 2017","Wed Mar 15 14:51:57 PDT 2017","Sat Mar 18 14:51:57 PDT 2017","","","","40","0% (0/0)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/mvdr_n1_s6.wav","mvdr","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/grab_n1_s6.wav","grab","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/closest_n1_s6.wav","closest","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/iva_n1_s6.wav","iva","1","1","1","1"
"3NFWQRSHVEPPP5YHKXDPSZB3027GFY","3FKWIKNZF77YGQW3QBU6PK62D8VE7F","Speech Signal Cleaness & Quality Evaluation","Please rate the cleaness & quality of the speech signal processed by different algorithms","Speech quality, noise level","$0.10","Wed Mar 15 12:34:52 PDT 2017","10","BatchId:2726123;OriginalHitTemplateId:925990324;","3600","259200","Wed Mar 22 12:34:52 PDT 2017","","","3X65QVEQI1Y1V5Q2VOP6M5RSEWSCLP","A224TK7J4KA1LV","Submitted","Wed Mar 15 14:09:45 PDT 2017","Wed Mar 15 14:10:12 PDT 2017","Sat Mar 18 14:10:12 PDT 2017","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/mvdr_n1_s6.wav","mvdr","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/grab_n1_s6.wav","grab","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/closest_n1_s6.wav","closest","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/iva_n1_s6.wav","iva","3","2","1","1"
"3F6045TU7DZ19LKW357NQM35TRH998","3FKWIKNZF77YGQW3QBU6PK62D8VE7F","Speech Signal Cleaness & Quality Evaluation","Please rate the cleaness & quality of the speech signal processed by different algorithms","Speech quality, noise level","$0.10","Wed Mar 15 12:34:52 PDT 2017","10","BatchId:2726123;OriginalHitTemplateId:925990324;","3600","259200","Wed Mar 22 12:34:52 PDT 2017","","","3CP1TO84PUCAVYVF68KTT3M9GFE25H","A224TK7J4KA1LV","Submitted","Wed Mar 15 13:56:16 PDT 2017","Wed Mar 15 13:56:47 PDT 2017","Sat Mar 18 13:56:47 PDT 2017","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/grab_n1_s7.wav","grab","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/mvdr_n1_s7.wav","mvdr","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/closest_n1_s7.wav","closest","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/iva_n1_s7.wav","iva","3","3","1","1"
"3F6045TU7DZ19LKW357NQM35TRH998","3FKWIKNZF77YGQW3QBU6PK62D8VE7F","Speech Signal Cleaness & Quality Evaluation","Please rate the cleaness & quality of the speech signal processed by different algorithms","Speech quality, noise level","$0.10","Wed Mar 15 12:34:52 PDT 2017","10","BatchId:2726123;OriginalHitTemplateId:925990324;","3600","259200","Wed Mar 22 12:34:52 PDT 2017","","","3SKEMFQBZ4GOZWI7TCX05JIUZ55K8R","A2R0YYUAWNT7UD","Submitted","Wed Mar 15 14:48:36 PDT 2017","Wed Mar 15 14:48:52 PDT 2017","Sat Mar 18 14:48:52 PDT 2017","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/grab_n1_s7.wav","grab","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/mvdr_n1_s7.wav","mvdr","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/closest_n1_s7.wav","closest","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/iva_n1_s7.wav","iva","1","2","2","1"
"3F6045TU7DZ19LKW357NQM35TRH998","3FKWIKNZF77YGQW3QBU6PK62D8VE7F","Speech Signal Cleaness & Quality Evaluation","Please rate the cleaness & quality of the speech signal processed by different algorithms","Speech quality, noise level","$0.10","Wed Mar 15 12:34:52 PDT 2017","10","BatchId:2726123;OriginalHitTemplateId:925990324;","3600","259200","Wed Mar 22 12:34:52 PDT 2017","","","3X0H8UUIT2ZXDGRXWOM8ALCQY6BSWL","A22BQTBZLQETW4","Submitted","Wed Mar 15 12:56:41 PDT 2017","Wed Mar 15 12:57:42 PDT 2017","Sat Mar 18 12:57:42 PDT 2017","","","","61","0% (0/0)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/grab_n1_s7.wav","grab","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/mvdr_n1_s7.wav","mvdr","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/closest_n1_s7.wav","closest","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/iva_n1_s7.wav","iva","4","3","3","2"
"38Z7YZ2SB3D0CLULO1OMPASXMH8IQM","3FKWIKNZF77YGQW3QBU6PK62D8VE7F","Speech Signal Cleaness & Quality Evaluation","Please rate the cleaness & quality of the speech signal processed by different algorithms","Speech quality, noise level","$0.10","Wed Mar 15 12:34:52 PDT 2017","10","BatchId:2726123;OriginalHitTemplateId:925990324;","3600","259200","Wed Mar 22 12:34:52 PDT 2017","","","33PPO7FECWQ9AWOAAHN4EVHIIS6DI8","AIQ1I6ODSIO56","Submitted","Wed Mar 15 13:27:10 PDT 2017","Wed Mar 15 13:27:36 PDT 2017","Sat Mar 18 13:27:36 PDT 2017","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/closest_n1_s8.wav","closest","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/mvdr_n1_s8.wav","mvdr","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/grab_n1_s8.wav","grab","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/iva_n1_s8.wav","iva","3","4","3","3"
"38Z7YZ2SB3D0CLULO1OMPASXMH8IQM","3FKWIKNZF77YGQW3QBU6PK62D8VE7F","Speech Signal Cleaness & Quality Evaluation","Please rate the cleaness & quality of the speech signal processed by different algorithms","Speech quality, noise level","$0.10","Wed Mar 15 12:34:52 PDT 2017","10","BatchId:2726123;OriginalHitTemplateId:925990324;","3600","259200","Wed Mar 22 12:34:52 PDT 2017","","","3XM0HYN6NLA6JOPEJ7O8TA0F4I5EPH","A224TK7J4KA1LV","Submitted","Wed Mar 15 14:03:32 PDT 2017","Wed Mar 15 14:04:09 PDT 2017","Sat Mar 18 14:04:09 PDT 2017","","","","37","0% (0/0)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/closest_n1_s8.wav","closest","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/mvdr_n1_s8.wav","mvdr","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/grab_n1_s8.wav","grab","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/iva_n1_s8.wav","iva","5","4","2","2"
"3KA7IJSNW6G5P1F0IEHG3IYAMV2BPF","3FKWIKNZF77YGQW3QBU6PK62D8VE7F","Speech Signal Cleaness & Quality Evaluation","Please rate the cleaness & quality of the speech signal processed by different algorithms","Speech quality, noise level","$0.10","Wed Mar 15 12:34:52 PDT 2017","10","BatchId:2726123;OriginalHitTemplateId:925990324;","3600","259200","Wed Mar 22 12:34:52 PDT 2017","","","384PI804XTC45QQC3HTN3Q3MX1XS0K","A2R0YYUAWNT7UD","Submitted","Wed Mar 15 13:09:37 PDT 2017","Wed Mar 15 13:09:51 PDT 2017","Sat Mar 18 13:09:51 PDT 2017","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/mvdr_n1_s9.wav","mvdr","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/grab_n1_s9.wav","grab","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/closest_n1_s9.wav","closest","https://raw.githubusercontent.com/zhangyangbill/GRAB/master/MTurb_evaluate/170313/Dinei/iva_n1_s9.wav","iva","4","3","2","1"
