"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.url1","Input.alg1","Input.url2","Input.alg2","Input.url3","Input.alg3","Answer.beamformed","Answer.closest","Answer.mvdr","Approve","Reject"
"3C8QQOM6JPCPLOE8WWGQ8OT38KAIL0","3F4CSA8LJOIZZ9NHRFIARSG55M022W","Speech Signal Quality Evaluation","Please rate the quality of the speech signal processed by different algorithms","Speech signal, speech quality","$0.10","Fri Sep 09 20:41:40 PDT 2016","10","BatchId:2523896;","3600","259200","Fri Sep 16 20:41:40 PDT 2016","","","3DHE4R9OCXM8BVKZN43KX0DYOJX2GC","A1GV0UZU0T2ORS","Submitted","Fri Sep 09 21:29:55 PDT 2016","Fri Sep 09 21:43:47 PDT 2016","Mon Sep 12 21:43:47 PDT 2016","","","","832","0% (0/0)","0% (0/0)","0% (0/0)","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_closest_3.wav","closest","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_beamformed_3.wav","beamformed","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_mvdr_3.wav","mvdr","2","2","1"
"3C8QQOM6JPCPLOE8WWGQ8OT38KAIL0","3F4CSA8LJOIZZ9NHRFIARSG55M022W","Speech Signal Quality Evaluation","Please rate the quality of the speech signal processed by different algorithms","Speech signal, speech quality","$0.10","Fri Sep 09 20:41:40 PDT 2016","10","BatchId:2523896;","3600","259200","Fri Sep 16 20:41:40 PDT 2016","","","3L0KT67Y8FR12LMXBP4WVIX6R9MSY3","A9WIOFVRSYW3L","Submitted","Fri Sep 09 21:34:23 PDT 2016","Fri Sep 09 21:34:50 PDT 2016","Mon Sep 12 21:34:50 PDT 2016","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_closest_3.wav","closest","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_beamformed_3.wav","beamformed","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_mvdr_3.wav","mvdr","3","4","1"
"3C8QQOM6JPCPLOE8WWGQ8OT38KAIL0","3F4CSA8LJOIZZ9NHRFIARSG55M022W","Speech Signal Quality Evaluation","Please rate the quality of the speech signal processed by different algorithms","Speech signal, speech quality","$0.10","Fri Sep 09 20:41:40 PDT 2016","10","BatchId:2523896;","3600","259200","Fri Sep 16 20:41:40 PDT 2016","","","3N4BPTXIO93MXTPKWFY51B0JERYKUG","A250V0QRCNR17F","Submitted","Fri Sep 09 21:33:16 PDT 2016","Fri Sep 09 21:34:30 PDT 2016","Mon Sep 12 21:34:30 PDT 2016","","","","74","0% (0/0)","0% (0/0)","0% (0/0)","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_closest_3.wav","closest","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_beamformed_3.wav","beamformed","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_mvdr_3.wav","mvdr","2","2","3"
"3C8QQOM6JPCPLOE8WWGQ8OT38KAIL0","3F4CSA8LJOIZZ9NHRFIARSG55M022W","Speech Signal Quality Evaluation","Please rate the quality of the speech signal processed by different algorithms","Speech signal, speech quality","$0.10","Fri Sep 09 20:41:40 PDT 2016","10","BatchId:2523896;","3600","259200","Fri Sep 16 20:41:40 PDT 2016","","","3P59JYT76MVCG065742RWJSNED62TM","A65D3WVGHQUHO","Submitted","Fri Sep 09 21:43:24 PDT 2016","Fri Sep 09 21:44:01 PDT 2016","Mon Sep 12 21:44:01 PDT 2016","","","","37","0% (0/0)","0% (0/0)","0% (0/0)","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_closest_3.wav","closest","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_beamformed_3.wav","beamformed","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_mvdr_3.wav","mvdr","3","4","1"
"3C8QQOM6JPCPLOE8WWGQ8OT38KAIL0","3F4CSA8LJOIZZ9NHRFIARSG55M022W","Speech Signal Quality Evaluation","Please rate the quality of the speech signal processed by different algorithms","Speech signal, speech quality","$0.10","Fri Sep 09 20:41:40 PDT 2016","10","BatchId:2523896;","3600","259200","Fri Sep 16 20:41:40 PDT 2016","","","3PJ71Z61R5DM70FVQUXW00H6S0J19Y","ABL2FXYMI00T6","Submitted","Fri Sep 09 21:08:49 PDT 2016","Fri Sep 09 21:09:26 PDT 2016","Mon Sep 12 21:09:26 PDT 2016","","","","37","0% (0/0)","0% (0/0)","0% (0/0)","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_closest_3.wav","closest","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_beamformed_3.wav","beamformed","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_mvdr_3.wav","mvdr","2","2","1"
"3C8QQOM6JPCPLOE8WWGQ8OT38KAIL0","3F4CSA8LJOIZZ9NHRFIARSG55M022W","Speech Signal Quality Evaluation","Please rate the quality of the speech signal processed by different algorithms","Speech signal, speech quality","$0.10","Fri Sep 09 20:41:40 PDT 2016","10","BatchId:2523896;","3600","259200","Fri Sep 16 20:41:40 PDT 2016","","","3PXX5PX6LY91PH7SKX4L275ZKUTBA7","A3EG4C9T4F5DUR","Submitted","Fri Sep 09 21:12:34 PDT 2016","Fri Sep 09 21:13:00 PDT 2016","Mon Sep 12 21:13:00 PDT 2016","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_closest_3.wav","closest","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_beamformed_3.wav","beamformed","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_mvdr_3.wav","mvdr","2","1","1"
"3C8QQOM6JPCPLOE8WWGQ8OT38KAIL0","3F4CSA8LJOIZZ9NHRFIARSG55M022W","Speech Signal Quality Evaluation","Please rate the quality of the speech signal processed by different algorithms","Speech signal, speech quality","$0.10","Fri Sep 09 20:41:40 PDT 2016","10","BatchId:2523896;","3600","259200","Fri Sep 16 20:41:40 PDT 2016","","","3TXD01ZLD5S1JR0HBNBPUUBNH584UA","A2ZB7JINNEE1G2","Submitted","Fri Sep 09 21:30:01 PDT 2016","Fri Sep 09 21:30:36 PDT 2016","Mon Sep 12 21:30:36 PDT 2016","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_closest_3.wav","closest","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_beamformed_3.wav","beamformed","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_mvdr_3.wav","mvdr","4","4","2"
"3C8QQOM6JPCPLOE8WWGQ8OT38KAIL0","3F4CSA8LJOIZZ9NHRFIARSG55M022W","Speech Signal Quality Evaluation","Please rate the quality of the speech signal processed by different algorithms","Speech signal, speech quality","$0.10","Fri Sep 09 20:41:40 PDT 2016","10","BatchId:2523896;","3600","259200","Fri Sep 16 20:41:40 PDT 2016","","","3TXD01ZLD5S1JR0HBNBPUUBNH58U40","A2CWJRAEFZ44HU","Submitted","Fri Sep 09 21:36:30 PDT 2016","Fri Sep 09 21:37:04 PDT 2016","Mon Sep 12 21:37:04 PDT 2016","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_closest_3.wav","closest","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_beamformed_3.wav","beamformed","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_mvdr_3.wav","mvdr","2","3","1"
"3C8QQOM6JPCPLOE8WWGQ8OT38KAIL0","3F4CSA8LJOIZZ9NHRFIARSG55M022W","Speech Signal Quality Evaluation","Please rate the quality of the speech signal processed by different algorithms","Speech signal, speech quality","$0.10","Fri Sep 09 20:41:40 PDT 2016","10","BatchId:2523896;","3600","259200","Fri Sep 16 20:41:40 PDT 2016","","","3WJEQKOXA9D0CJP0I0BWWVSQYI7A1S","A1ZKYRW46JBCDV","Submitted","Fri Sep 09 21:42:39 PDT 2016","Fri Sep 09 21:55:12 PDT 2016","Mon Sep 12 21:55:12 PDT 2016","","","","753","0% (0/2)","0% (0/2)","0% (0/2)","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_closest_3.wav","closest","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_beamformed_3.wav","beamformed","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_mvdr_3.wav","mvdr","3","4","1"
"31KSVEGZ343IPHTQQXH1VRBATNXRW6","3F4CSA8LJOIZZ9NHRFIARSG55M022W","Speech Signal Quality Evaluation","Please rate the quality of the speech signal processed by different algorithms","Speech signal, speech quality","$0.10","Fri Sep 09 20:41:40 PDT 2016","10","BatchId:2523896;","3600","259200","Fri Sep 16 20:41:40 PDT 2016","","","339ANSOTR6DHO2UK2Y9RI8C8KWAIK5","A2FXD55FJV1RSV","Submitted","Fri Sep 09 21:24:25 PDT 2016","Fri Sep 09 21:28:04 PDT 2016","Mon Sep 12 21:28:04 PDT 2016","","","","219","0% (0/0)","0% (0/0)","0% (0/0)","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_beamformed_4.wav","beamformed","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_mvdr_4.wav","mvdr","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_closest_4.wav","closest","3","4","1"
"31KSVEGZ343IPHTQQXH1VRBATNXRW6","3F4CSA8LJOIZZ9NHRFIARSG55M022W","Speech Signal Quality Evaluation","Please rate the quality of the speech signal processed by different algorithms","Speech signal, speech quality","$0.10","Fri Sep 09 20:41:40 PDT 2016","10","BatchId:2523896;","3600","259200","Fri Sep 16 20:41:40 PDT 2016","","","36AHBNMV1SNV0W3FEZ970JB6Q6BYDE","AJDXSXAWDDAEO","Submitted","Fri Sep 09 21:26:59 PDT 2016","Fri Sep 09 21:42:39 PDT 2016","Mon Sep 12 21:42:39 PDT 2016","","","","940","0% (0/0)","0% (0/0)","0% (0/0)","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_beamformed_4.wav","beamformed","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_mvdr_4.wav","mvdr","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_closest_4.wav","closest","2","3","2"
"31KSVEGZ343IPHTQQXH1VRBATNXRW6","3F4CSA8LJOIZZ9NHRFIARSG55M022W","Speech Signal Quality Evaluation","Please rate the quality of the speech signal processed by different algorithms","Speech signal, speech quality","$0.10","Fri Sep 09 20:41:40 PDT 2016","10","BatchId:2523896;","3600","259200","Fri Sep 16 20:41:40 PDT 2016","","","38SKSKU7R28S88C2NYLSX8PN9WFIL8","A2ZB7JINNEE1G2","Submitted","Fri Sep 09 21:24:25 PDT 2016","Fri Sep 09 21:25:14 PDT 2016","Mon Sep 12 21:25:14 PDT 2016","","","","49","0% (0/0)","0% (0/0)","0% (0/0)","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_beamformed_4.wav","beamformed","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_mvdr_4.wav","mvdr","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_closest_4.wav","closest","2","3","1"
"31KSVEGZ343IPHTQQXH1VRBATNXRW6","3F4CSA8LJOIZZ9NHRFIARSG55M022W","Speech Signal Quality Evaluation","Please rate the quality of the speech signal processed by different algorithms","Speech signal, speech quality","$0.10","Fri Sep 09 20:41:40 PDT 2016","10","BatchId:2523896;","3600","259200","Fri Sep 16 20:41:40 PDT 2016","","","3DR23U6WE6P4BGIL0OXSYK1CBGSTEB","A27A4ZFYJ5JHY4","Submitted","Fri Sep 09 21:18:53 PDT 2016","Fri Sep 09 21:19:31 PDT 2016","Mon Sep 12 21:19:31 PDT 2016","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_beamformed_4.wav","beamformed","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_mvdr_4.wav","mvdr","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_closest_4.wav","closest","2","2","1"
"31KSVEGZ343IPHTQQXH1VRBATNXRW6","3F4CSA8LJOIZZ9NHRFIARSG55M022W","Speech Signal Quality Evaluation","Please rate the quality of the speech signal processed by different algorithms","Speech signal, speech quality","$0.10","Fri Sep 09 20:41:40 PDT 2016","10","BatchId:2523896;","3600","259200","Fri Sep 16 20:41:40 PDT 2016","","","3MX2NQ3YCA5BWEYCUX5MJTG5BJF5X3","A34QZDSTKZ3JO9","Submitted","Fri Sep 09 21:08:28 PDT 2016","Fri Sep 09 21:09:23 PDT 2016","Mon Sep 12 21:09:23 PDT 2016","","","","55","0% (0/0)","0% (0/0)","0% (0/0)","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_beamformed_4.wav","beamformed","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_mvdr_4.wav","mvdr","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_closest_4.wav","closest","2","3","1"
"31KSVEGZ343IPHTQQXH1VRBATNXRW6","3F4CSA8LJOIZZ9NHRFIARSG55M022W","Speech Signal Quality Evaluation","Please rate the quality of the speech signal processed by different algorithms","Speech signal, speech quality","$0.10","Fri Sep 09 20:41:40 PDT 2016","10","BatchId:2523896;","3600","259200","Fri Sep 16 20:41:40 PDT 2016","","","3NGI5ARFTUG7ZNV27JTTMQHLX421PU","A2CWJRAEFZ44HU","Submitted","Fri Sep 09 21:13:20 PDT 2016","Fri Sep 09 21:14:01 PDT 2016","Mon Sep 12 21:14:01 PDT 2016","","","","41","0% (0/0)","0% (0/0)","0% (0/0)","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_beamformed_4.wav","beamformed","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_mvdr_4.wav","mvdr","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_closest_4.wav","closest","3","2","2"
"31KSVEGZ343IPHTQQXH1VRBATNXRW6","3F4CSA8LJOIZZ9NHRFIARSG55M022W","Speech Signal Quality Evaluation","Please rate the quality of the speech signal processed by different algorithms","Speech signal, speech quality","$0.10","Fri Sep 09 20:41:40 PDT 2016","10","BatchId:2523896;","3600","259200","Fri Sep 16 20:41:40 PDT 2016","","","3OLF68YTNACR2YJ8PZQHLXWKZSKAFN","A1QIWWJ86PQQV0","Submitted","Fri Sep 09 21:10:47 PDT 2016","Fri Sep 09 21:11:44 PDT 2016","Mon Sep 12 21:11:44 PDT 2016","","","","57","0% (0/0)","0% (0/0)","0% (0/0)","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_beamformed_4.wav","beamformed","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_mvdr_4.wav","mvdr","http://research.microsoft.com/en-us/um/people/dinei/Sound2/Dinei_noise1_closest_4.wav","closest","3","4","1"
